TICKER,Year,Current_Ratio,Debt_to_Equity,Net_Income_to_Assets,Operating_Margin,Cash_Ratio,Operating_Cash_Flow_Ratio,Settore,esg overall,esg environmental,esg social,esg governance,downside risk
EOG,2015-01-01,1.4248680939291052,1.0841513601717063,-0.1677284179524011,-0.7086902888318684,0.0512040548996954,0.2562080567642628,Oil & Gas,3.17,1.97,2.11,7.13,0.0049083194921626
EOG,2016-01-01,1.753375810379467,1.107017296541786,-0.0372269893992868,-0.1628889527592112,0.1033667333167418,0.1524153997596048,Oil & Gas,3.21,1.95,2.08,7.44,0.003505076531356
EOG,2017-01-01,1.2031030892204193,0.8321303094285775,0.0865676347576338,0.0821267447684649,0.0615675280935777,0.3147894748300806,Oil & Gas,3.82,2.85,2.46,7.53,0.0022384128390683
EOG,2018-01-01,1.3564635856370248,0.7524346489509398,0.1007541770059556,0.2627856735097563,0.1067675679118446,0.533181572413884,Oil & Gas,4.03,3.34,2.55,7.24,0.0020302186069644
EOG,2019-01-01,1.17525141587185,0.715498137861982,0.0736708115544277,0.2137257212000835,0.1309730137616563,0.5271930338961289,Oil & Gas,4.43,3.89,2.71,7.61,0.0040004788016093
EOG,2020-01-01,1.6942196531791909,0.7636193478475027,-0.0168970814132104,-0.0494320763289413,0.2147326323937302,0.3230342514352061,Oil & Gas,4.61,4.49,2.56,7.37,0.0022166966393332
EOG,2021-01-01,2.1237011380504702,0.7238954012623986,0.1219792865362485,0.318825434975704,0.3244270054808171,0.5475211758844046,Oil & Gas,4.83,4.83,2.78,7.33,0.0020808801863951
EOG,2022-01-01,1.9000544168329403,0.6695992574357319,0.187546832322158,0.3817074571986671,0.3599324975891996,0.6685752169720347,Oil & Gas,5.11,5.55,2.6,7.4,0.002519803120476
EOG,2023-01-01,2.438635247913598,0.5613029547881808,0.1731536584809722,0.4146194033072838,0.3347497938732796,0.7192236950593011,Oil & Gas,5.11,5.55,2.6,7.4,0.0010281890716734
EQIX,2017-01-01,1.8098225364398173,1.7287635095382483,0.0124646248818377,0.1851956813755428,0.1216710451324125,0.1215397291614432,Residential & Commercial REIT,,,,6.92,0.0025661532685534
EQIX,2018-01-01,1.0004032814303754,1.8042465182464895,0.0180471984729981,0.1927148421402564,0.0468859246029226,0.1393762736213259,Residential & Commercial REIT,,,,6.83,0.0028055166597365
EQIX,2019-01-01,1.3312318715321594,1.710925274496057,0.0211740862898782,0.2102843509872099,0.1242915728967613,0.1317485819887865,Residential & Commercial REIT,,,,6.93,0.0028814456403845
EQIX,2020-01-01,1.2886306951475492,1.5396408992264332,0.0136919753035906,0.1755305661622943,0.0982976991670841,0.1410776936738012,Residential & Commercial REIT,,,,6.89,0.0006267956874515
EQT,2017-01-01,0.9438565795378648,0.6032160979978237,0.0510974235199577,0.3167872837025412,0.0132620741230344,0.1474342210036,Oil & Gas,4.34,3.94,2.38,7.59,0.0037852180627998
EQT,2018-01-01,0.8363750164012669,0.8909391289413645,-0.1083215451661822,-0.616879764784894,0.0003571605988457,0.3048469673869456,Oil & Gas,4.61,4.67,3.04,6.34,0.0032339965131015
EQT,2019-01-01,1.30385050323129,0.918606432665265,-0.0649518983422338,-0.2833406907983321,0.0005103469059774,0.205616059004808,Oil & Gas,5.39,4.91,4.18,7.64,0.0233082624301005
EQT,2020-01-01,0.689652237561067,0.955521644266863,-0.0630233398768532,-0.2467121805540993,0.0020574553153132,0.1737370178919523,Oil & Gas,6.11,5.63,4.94,8.31,0.0094544034313567
EQT,2021-01-01,0.4501356351981065,1.1508956562084929,-0.0534890658695072,-0.2907511451340588,0.0098570053950028,0.1437901679045982,Oil & Gas,6.98,6.46,6.51,8.41,0.0044241890843502
EQT,2022-01-01,1.075617460921382,1.0216947189986774,0.0781195756880723,0.4394259260935864,0.1273191221338132,0.3024946847222884,Oil & Gas,7.02,6.7,6.25,8.41,0.0045659413871611
EQT,2023-01-01,0.988283321223071,0.7106698499819057,0.0686266669798946,0.4097925143105332,0.0077089521881602,0.3026242348238779,Oil & Gas,,,,,0.0030060680945106
ES,2015-01-01,0.8759096792751331,1.0388668987701146,0.0287271459552616,0.2217727676541551,0.0011930237380188,0.0709439858242056,Electrical Utilities & IPPs,3.97,1.97,3.44,7.92,0.0038331000034023
ES,2016-01-01,0.6809400855547662,1.0751217067917291,0.0293980879833643,0.2434647981464902,0.0014278855941301,0.1026652149444316,Electrical Utilities & IPPs,4.09,2.05,3.48,8.18,0.0036774905778553
ES,2017-01-01,0.6929695782582832,1.0845772345357616,0.0272773459675443,0.2474414186259151,0.0015279094795403,0.0802661513023121,Electrical Utilities & IPPs,4.64,2.63,5.0,7.73,0.0021656184378887
ES,2018-01-01,0.4881005184390061,1.1127776571520132,0.027012711088778,0.2012179871193879,0.0040628795156666,0.0688203321727702,Electrical Utilities & IPPs,5.12,3.22,5.26,8.11,0.0021948611772288
ES,2019-01-01,0.6696704509115498,1.065119617562973,0.022105215420273,0.1865356941383714,0.0005445623847343,0.0709136886617008,Electrical Utilities & IPPs,5.19,3.2,5.52,8.17,0.0034987733154092
ES,2020-01-01,0.636853582453105,1.0825904724182491,0.0261426791617575,0.2233420892746644,0.0033437093853909,0.0527775287572683,Electrical Utilities & IPPs,5.1,2.98,5.39,8.37,0.0024543445788923
ES,2021-01-01,0.5592779524815894,1.058520423407793,0.0251695821079802,0.2020991403805199,0.0019792374661088,0.0581739842598852,Electrical Utilities & IPPs,4.68,2.65,4.34,8.36,0.0016014636955883
ES,2022-01-01,0.6211240214593216,1.0605658096379669,0.0263920955685513,0.1788667833640483,0.0099622702646006,0.0638604865697651,Electrical Utilities & IPPs,4.65,2.68,4.73,7.87,0.0020738569943609
ES,2023-01-01,0.6698829926591885,1.0855498369063474,-0.0079522054899959,0.2014435753383196,0.0013049749745559,0.0398752419410473,Electrical Utilities & IPPs,4.65,2.68,4.73,7.87,0.0008360168662693
ESS,2015-01-01,,0.8809460279907089,0.0188973994449521,0.6881992486648186,,0.1098083169826998,Residential & Commercial REIT,1.68,0.0,0.0,6.29,0.0037468478689014
ESS,2016-01-01,,0.9279722754946764,0.0336506728759488,0.6930411954859387,,0.121167345493664,Residential & Commercial REIT,2.48,1.17,0.0,6.18,0.0034967145143536
ESS,2017-01-01,,0.94152358806227,0.0346566252439037,0.7177503612804175,,0.1270046660918283,Residential & Commercial REIT,3.02,1.94,0.0,6.44,0.0022105416771255
ESS,2018-01-01,,0.9261131699951424,0.0315056305131401,0.718922069378802,,0.1388168538346469,Residential & Commercial REIT,4.26,2.61,3.25,7.38,0.0021523443630919
ESS,2019-01-01,,0.9726090117023763,0.0345747341387385,0.721910345134592,,0.146712478316275,Residential & Commercial REIT,4.93,2.85,7.86,7.33,0.0054620156513993
ESS,2020-01-01,,1.081300073961082,0.0439751249538406,0.6991485196704258,,0.1194968534743018,Residential & Commercial REIT,5.42,3.77,7.66,7.22,0.0011041659459201
ESS,2021-01-01,,1.0926596163623816,0.0375872267716417,0.6845842855119829,,0.1333872328800791,Residential & Commercial REIT,5.59,3.85,9.39,7.05,0.0019051940075973
ESS,2022-01-01,,1.0892180459303922,0.0330007383068083,0.7022629875019759,,0.1512484267062534,Residential & Commercial REIT,5.76,4.05,9.39,7.2,0.0021452292899634
ESS,2023-01-01,,1.1971249424343289,0.0328299475457,0.7025209731669257,,0.1455127683570186,Residential & Commercial REIT,5.76,4.05,9.39,7.2,0.0008583125654416
ETN,2015-01-01,1.4304864864864866,1.0373580198279824,0.0637749347426766,0.1122992088228242,0.0281645569620253,0.1500632911392405,"Machinery, Equipment & Components",4.88,2.7,5.01,7.4,0.0084372414203845
ETN,2016-01-01,1.2654512306289882,1.0359413693862527,0.0631841940892205,0.1140932799918975,0.0481974415299134,0.1648791833570228,"Machinery, Equipment & Components",4.61,2.65,4.0,7.75,0.0074953648460343
ETN,2017-01-01,1.6427586206896552,0.8868131868131868,0.0914998620605094,0.124387375024505,0.0714145959694775,0.1738733450727189,"Machinery, Equipment & Components",5.11,3.39,4.72,7.55,0.0056065490080999
ETN,2018-01-01,1.4726426076833528,0.9261553710816504,0.0689888074102663,0.1372576241380906,0.0294314381270903,0.1777926421404682,"Machinery, Equipment & Components",5.77,5.47,4.71,7.26,0.0052518953826706
ETN,2019-01-01,1.700701480904131,1.0334097811938263,0.0673982624599908,0.1338475923328658,0.0354486564299424,0.2069937619961612,"Machinery, Equipment & Components",8.17,7.89,9.01,7.63,0.0125238183093479
ETN,2020-01-01,1.560618942356742,1.125425766379483,0.0443061840120663,0.1145145033038414,0.0653967123612841,0.1747077324787846,"Machinery, Equipment & Components",8.37,8.25,9.07,7.82,0.00730329916
ETN,2021-01-01,1.0414586799778147,1.0683849006139443,0.0630087871396244,0.1569186875891583,0.0323167956304051,0.123065543923532,"Machinery, Equipment & Components",7.98,7.54,8.39,8.01,0.0085915921699957
ETN,2022-01-01,1.3751572327044026,1.0506588579795022,0.0703127231186634,0.1140131071703932,0.0309364548494983,0.1411928651059086,"Machinery, Equipment & Components",7.95,7.48,8.36,8.01,0.010050767564779
ETN,2023-01-01,1.5070349812830772,1.0154176936388903,0.0837323064113239,0.1674857734092084,0.1347415173268605,0.1871610804110933,"Machinery, Equipment & Components",7.95,7.48,8.36,8.01,0.0086010897678636
ETR,2016-01-01,1.1512992110236693,1.651624817784041,-0.0127137609408276,-0.0817346501752546,0.0315752706579364,0.0797114204783484,Electrical Utilities & IPPs,4.93,3.73,4.61,7.63,0.0041236460685251
ETR,2017-01-01,0.6523423282641083,1.7097624548598005,0.0088126123904501,0.1137463687914585,0.0202839376894739,0.0681130802271869,Electrical Utilities & IPPs,5.04,3.8,5.01,7.44,0.0027376321012028
ETR,2018-01-01,0.543407750538987,1.5938029674192602,0.0175796963177637,0.0426329121558457,0.01226621602174,0.0608305108731375,Electrical Utilities & IPPs,5.19,4.01,5.12,7.51,0.0026889043436434
ETR,2019-01-01,0.5419468111434949,1.4869755343802435,0.0239971408195111,0.1278186227309158,0.0103215775016464,0.0682887750074692,Electrical Utilities & IPPs,5.7,5.0,4.98,7.79,0.0075068294101279
ETR,2020-01-01,0.6458317576672267,1.445410710282332,0.0238384750123336,0.1749316467391153,0.0373809836489181,0.0571598511304826,Electrical Utilities & IPPs,6.09,5.71,5.25,7.68,0.002363525058177
ETR,2021-01-01,0.5853248285908216,1.2874068640318403,0.0188126525942421,0.1571695772490874,0.0093112609494772,0.048406063627346,Electrical Utilities & IPPs,5.44,5.67,3.41,7.44,0.0024316458336574
ETR,2022-01-01,0.6429170381667356,1.2232069746535756,0.0188269033887098,0.1489930026633514,0.0049472434760659,0.0570611183550161,Electrical Utilities & IPPs,5.58,5.39,4.21,7.47,0.0033156380352285
ETR,2023-01-01,0.5723244866092226,1.173747340559634,0.0394707195550484,0.2155170994447212,0.0029625702489535,0.0959821979362051,Electrical Utilities & IPPs,5.58,5.39,4.21,7.47,0.0020477740212722
ETSY,2019-01-01,4.885417550708648,2.792973533939612,0.0621738747056443,0.1084595279204378,0.7195906025967713,0.1821931148401275,Diversified Retail,3.63,2.0,3.69,6.27,0.0190882677621885
ETSY,2020-01-01,4.167431333908117,2.238700526922621,0.1452474933343425,0.2457132922854038,1.0043036824672922,0.408501472565754,Diversified Retail,4.1,3.2,3.68,6.25,0.0341958420780203
ETSY,2021-01-01,2.179218893155812,5.095598446753916,0.1287921710085236,0.1999610152186625,0.3073848257518286,0.2034069162303828,Diversified Retail,4.34,3.85,3.68,6.3,0.0354274756827285
ETSY,2022-01-01,2.396091839399767,-5.814701593717224,-0.2634908068848078,-0.2566373785077886,0.368197508983466,0.2148213441182062,Diversified Retail,4.33,3.86,3.67,6.27,0.024707957832008
ETSY,2023-01-01,2.209465362748864,-5.938984578317684,0.1145334028450137,0.1018204562183426,0.3562713003408055,0.218484940920345,Diversified Retail,4.33,3.86,3.67,6.27,0.0146289264240382
EVRG,2017-01-01,0.8826028894014811,1.017642278554015,,,0.0004379185986604,,Electrical Utilities & IPPs,,,,,0.0046136650397178
EVRG,2018-01-01,0.5862862723214286,0.9358020398006968,0.0209312409905422,0.2183399985967866,0.010270768994195,0.095967297563976,Electrical Utilities & IPPs,3.09,2.09,1.41,7.61,0.0038516626873158
EVRG,2019-01-01,0.6283231302709876,1.0021502656210473,0.0257892893027768,0.2303508294805547,0.0013309926221702,0.1003407800075728,Electrical Utilities & IPPs,4.35,3.11,3.72,7.61,0.0029398070982597
EVRG,2020-01-01,0.6894897699295356,1.0230340171615109,0.0228030448316048,0.2328123091952619,0.0078765838782798,0.0953343878932176,Electrical Utilities & IPPs,5.5,4.46,5.21,7.79,0.0022767285736204
EVRG,2021-01-01,0.5511940442811563,1.036132534329401,0.0308444802861099,0.2425224193173072,0.0013590057472456,0.070113285059236,Electrical Utilities & IPPs,5.52,4.46,4.91,8.24,0.002129061444043
EVRG,2022-01-01,0.5272196462304654,1.027627318978365,0.0255239929603016,0.2162789506920858,0.0012602142364201,0.0901103187541882,Electrical Utilities & IPPs,4.69,3.25,4.15,8.24,0.0042150776252099
EVRG,2023-01-01,0.5093378124466207,1.024024125127455,0.0236085239910769,0.2328165280853999,0.0013010130993701,0.093005997811292,Electrical Utilities & IPPs,,,,,0.001768786703106
EW,2018-01-01,2.6088295687885013,0.6952299070182143,0.1356575314161203,0.2009777586762652,0.4380982915769706,0.4244950304584802,Healthcare Equipment & Supplies,3.67,1.5,2.33,7.5,0.0027639724878421
EW,2019-01-01,3.3067375886524824,0.5640382807415086,0.1613569457930673,0.2637534498620055,0.6483032737840841,0.5055560304299512,Healthcare Equipment & Supplies,4.7,1.5,4.11,7.21,0.0103811926476871
EW,2020-01-01,3.457881194764515,0.5821218547100103,0.1137748545688189,0.2046371657205389,0.5267387712182664,0.3959366080817184,Healthcare Equipment & Supplies,4.74,1.5,4.12,7.34,0.002692758496102
EW,2021-01-01,3.081177952145694,0.4569475145221817,0.1767812198621598,0.3230387004300047,0.5500431244609443,0.6495293808827389,Healthcare Equipment & Supplies,4.76,1.5,4.13,7.4,0.0035259597530674
EW,2022-01-01,3.027973395931143,0.428091687188937,0.1835272836900814,0.3248550832342449,0.4888969345884624,0.4900635610266312,Healthcare Equipment & Supplies,5.15,1.5,4.71,7.57,0.0048161004061564
EW,2023-01-01,3.37602476158608,0.393457749203798,0.1497778537252221,0.2554789501731948,0.6220213329298736,0.338830471291323,Healthcare Equipment & Supplies,5.15,1.5,4.71,7.57,0.0029752520651205
EXPE,2015-01-01,0.5026581935218883,1.7743615392668002,0.0493081959456164,0.0619823668449805,0.1724599309348623,0.1379694171800765,Hotels & Entertainment Services,1.53,0.0,1.07,4.93,0.0057919882224668
EXPE,2016-01-01,0.5631042117457278,1.7713438523771656,0.0178638680565406,0.0526242243175065,0.1853472720307904,0.1551234907074193,Hotels & Entertainment Services,1.73,0.0,1.44,5.04,0.0037346835729407
EXPE,2017-01-01,0.7031349155984262,2.0102422370346287,0.0204147764095917,0.0621272365805169,0.2680954306510311,0.1492114840274969,Hotels & Entertainment Services,1.74,0.0,1.35,5.3,0.0028925381695244
EXPE,2018-01-01,0.644789081885856,2.174265094173561,0.0225142793766982,0.0636193531141406,0.2000485751295336,0.1598931347150259,Hotels & Entertainment Services,1.76,0.0,1.35,5.46,0.0022628801446093
EXPE,2019-01-01,0.7219525854022774,2.858043595748514,0.0263821441912588,0.0748321869561614,0.2421052631578947,0.1744090765836747,Hotels & Entertainment Services,1.79,0.0,1.36,5.57,0.027361609689956
EXPE,2020-01-01,1.042175360710322,3.642324888226528,-0.1437667201712145,-0.5229851894595114,0.2309738134206219,-0.2614566284779051,Hotels & Entertainment Services,3.09,3.87,1.48,5.71,0.0036328009570188
EXPE,2021-01-01,0.8657142857142858,5.066441441441442,-0.0124837571932429,0.0216329378925331,0.2395532340520115,0.2082685041120248,Hotels & Entertainment Services,2.92,3.81,1.4,5.2,0.0025149857339432
EXPE,2022-01-01,0.8156429764334756,4.783530042918455,0.0163257733871341,0.092997342933059,0.2323781752929961,0.1929008018841473,Hotels & Entertainment Services,5.1,4.13,5.67,5.2,0.0039190459135721
EXPE,2023-01-01,0.7833319188661632,6.768126346015793,0.0368265409851215,0.0804579795934262,0.2255515485787017,0.1426601612218922,Hotels & Entertainment Services,,,,,0.0016601441618212
EXR,2018-01-01,,1.8175184945046028,0.0529166875850059,1.253722200494065,,0.1338839511108618,Residential & Commercial REIT,3.33,1.59,1.5,7.27,0.0021304894455918
EXR,2019-01-01,,1.9203527131862543,0.0492203989579925,0.5925107034714251,,0.1261318809136071,Residential & Commercial REIT,3.86,1.8,4.23,7.32,0.0049618184810533
EXR,2020-01-01,,2.2000855549697493,0.0512757337070586,0.5409360778403377,,0.1193908594237153,Residential & Commercial REIT,3.8,1.85,4.74,6.8,0.0023900263075507
EXR,2021-01-01,,1.7666517167567888,0.0790157828405179,0.5819653319910078,,0.1423990218436089,Residential & Commercial REIT,4.48,2.81,5.58,6.75,0.0036827756943504
EXR,2022-01-01,,1.983482228020972,0.0707368786479476,0.5738224793027643,,0.153061050410029,Residential & Commercial REIT,4.81,3.35,5.03,7.0,0.0047346488513796
EXR,2023-01-01,,0.7812607268909479,0.0292537272553707,0.6951212462562162,,0.1164621779885641,Residential & Commercial REIT,4.81,3.35,5.03,7.0,0.0034032784565661
FANG,2019-01-01,0.6880443388756928,0.5786260566214947,0.0101993115464706,0.1920693928128872,0.0142608695652173,0.3169855072463768,Oil & Gas,4.0,3.83,1.76,7.24,0.0478598555962894
FANG,2020-01-01,0.4870550161812297,0.7971236230110159,-0.2563709631647653,-1.7100785340314135,0.0133077415227127,0.2710172744721689,Oil & Gas,4.52,3.92,2.95,7.62,0.0052379778920903
FANG,2021-01-01,1.0055632823365783,0.728803322008305,0.0952921652546073,0.4986527752829172,0.0677509582513208,0.4085776442556718,Oil & Gas,4.67,4.3,2.93,7.49,0.0044810120251975
FANG,2022-01-01,0.8111888111888111,0.6704270235818993,0.1673470945095196,0.6434663937222791,0.0149253731343283,0.6012928985645023,Oil & Gas,4.67,4.3,2.93,7.49,0.0062726054878896
FANG,2023-01-01,0.7689753320683111,0.6638554216867469,0.1083755732560946,0.5372199470007227,0.0502981591910811,0.5116238873044681,Oil & Gas,,,,,0.0040142696822145
FCX,2015-01-01,1.7325284420710472,2.6365552779512806,-0.2627047684479464,-0.8428544435346728,0.006633302733276,0.0953537267908436,Metals & Mining,4.16,4.63,2.15,6.65,0.0244943930061207
FCX,2016-01-01,2.446658851113716,3.0312196175866912,-0.1113165581370421,-0.1882670262980445,0.1512829650748396,0.1328937990021382,Metals & Mining,4.45,4.51,2.64,7.31,0.0122249982496671
FCX,2017-01-01,2.1395394998015087,2.3022308781869687,0.0487105249048308,0.2214838749009327,0.170999000230716,0.1800353764515881,Metals & Mining,4.58,4.94,2.63,7.11,0.0060928933681811
FCX,2018-01-01,3.220186242114749,1.3594902749832327,0.0616353989008906,0.2552072149452437,0.1733678671271172,0.1588143397467522,Metals & Mining,4.61,4.64,2.84,7.42,0.0080751911091373
FCX,2019-01-01,2.466500467435338,1.3388927097661625,-0.0058565512509495,0.075753367587835,0.086468901160053,0.0634390651085141,Metals & Mining,5.51,4.44,5.3,7.82,0.0170159552041382
FCX,2020-01-01,2.722563652326602,1.257553031926291,0.0142131738800303,0.1716438935061276,0.1557761117737263,0.1285142272959618,Metals & Mining,5.65,4.87,5.26,7.63,0.0064713910288457
FCX,2021-01-01,2.516972165648337,1.0861896694035362,0.0896672358502353,0.3662070474939812,0.3226812782466104,0.3085629724433068,Metals & Mining,7.33,6.33,7.69,8.62,0.0069986016225203
FCX,2022-01-01,2.460677698975571,1.0543202927103856,0.0678762257060654,0.3089113257243195,0.3106551750438563,0.1959804744108001,Metals & Mining,7.2,6.06,7.66,8.65,0.0096452004754525
FCX,2023-01-01,2.4187446259673258,0.9225924569754668,0.0351959776025597,0.2723692846204331,0.1888394983330687,0.2095173837117002,Metals & Mining,7.2,6.06,7.66,8.65,0.0082678990026218
FDS,2021-01-01,2.957121363298016,1.189140977593415,0.1795958542702275,0.2978682895104763,0.5939572409764461,0.4594009367964408,Professional & Commercial Services,4.94,3.61,4.17,7.66,0.0074102868951163
FDS,2022-01-01,1.9857924145594097,2.015082529172125,0.0988756459710958,0.2578686821137029,0.1999674232741696,0.2006327488531986,Professional & Commercial Services,5.26,4.65,4.06,7.77,0.0067699965659301
FDS,2023-01-01,1.5903632620273371,1.446353854796195,0.1181383332803421,0.3017044288489903,0.1953288786304007,0.2755335912371873,Professional & Commercial Services,5.26,4.65,4.96,7.77,0.0054424823421653
FE,2015-01-01,0.5426633345233846,1.2578288100208768,0.0110755552149002,0.1525356049514175,0.0032943543316987,0.0866842700867597,Electrical Utilities & IPPs,2.82,0.9,3.18,6.97,0.0041589430801821
FE,2016-01-01,0.4139769856862195,1.510539025089019,-0.1431584314452582,-0.5673671199011124,0.0053919310699867,0.0913376866177148,Electrical Utilities & IPPs,4.08,2.44,4.42,7.1,0.0040180354706214
FE,2017-01-01,0.7623252391464312,1.5308306709265176,-0.0407979743001159,0.0122708140115573,0.0153657518522383,0.0993425858290723,Electrical Utilities & IPPs,4.35,3.39,3.43,7.32,0.0020115401469553
FE,2018-01-01,0.5161847216227881,1.3535110930185223,0.02448643386666,0.2221827546399076,0.0110379259526602,0.0424072904448254,Electrical Utilities & IPPs,4.68,3.53,4.28,7.38,0.0026419437780672
FE,2019-01-01,0.5026737967914439,1.316464187225162,0.0214652135883312,0.2274580879021296,0.0177489667666874,0.0698352488252278,Electrical Utilities & IPPs,5.23,3.72,5.83,7.5,0.0057730352544249
FE,2020-01-01,0.7422062350119905,1.2563531436671054,0.0242668225980568,0.2003707136237256,0.0465790958175517,0.0382249442608859,Electrical Utilities & IPPs,5.83,4.27,6.68,7.91,0.0040668724966861
FE,2021-01-01,0.733016304347826,1.1783355773546196,0.0282400070434935,0.1550485088034495,0.0397747367848301,0.076475229208042,Electrical Utilities & IPPs,5.33,3.85,5.59,7.93,0.0021957577036712
FE,2022-01-01,0.6101566447700859,1.105069641354813,0.0088054133772881,0.1533028332932017,0.0045114902016072,0.075652051318201,Electrical Utilities & IPPs,5.22,3.79,5.28,7.93,0.002449874793245
FE,2023-01-01,0.4767916821388785,1.1139199529134785,0.0225972481391104,0.176068376068376,0.0036194552323584,0.0366436818049721,Electrical Utilities & IPPs,,,,,0.0009032608300563
FI,2015-01-01,1.0026631158455392,2.511278195488722,0.0762312633832976,0.2495241720593833,0.0411676646706586,0.2014970059880239,Professional & Commercial Services,1.86,0.0,0.48,8.11,0.0041061474455708
FI,2016-01-01,0.9494505494505494,2.834317197953561,0.0954531458483013,0.2624886466848319,0.0416550958067203,0.198694806998056,Professional & Commercial Services,1.79,0.0,0.48,7.65,0.0034465224317887
FI,2017-01-01,1.019091847265222,2.7674844379348222,0.1211002041014675,0.2689606741573033,0.0430007938608097,0.1962159301402487,Professional & Commercial Services,1.77,0.0,0.48,7.58,0.002153087407835
FI,2018-01-01,1.1064676616915423,3.911469690361971,0.1053986858462084,0.3010475699811094,0.0462704872338053,0.1730404727394358,Professional & Commercial Services,1.94,0.0,0.69,7.88,0.0027983509964153
FI,2019-01-01,1.0838685063902842,1.224488624953381,0.0115167851016907,0.1579464022774123,0.0209221685956609,0.065484279087203,Professional & Commercial Services,2.53,1.58,0.69,7.52,0.0042821976907393
FI,2020-01-01,1.0372194154889045,1.2388610519367518,0.0128385531835055,0.1246970105036358,0.0219423589246791,0.1004359409057883,Professional & Commercial Services,2.72,2.01,0.82,7.37,0.0016312906714186
FI,2021-01-01,1.0314293522820444,1.386510172143975,0.0174953114139201,0.141008258350795,0.018849183954491,0.0910630036795413,Professional & Commercial Services,3.08,2.17,1.11,8.1,0.0018378042784702
FI,2022-01-01,1.0410461864086478,1.6467116889674325,0.0301660923583207,0.210858657044596,0.0172859853203273,0.0884996454648243,Professional & Commercial Services,3.42,2.1,1.83,8.01,0.002422216084515
FI,2023-01-01,1.0375238435860754,1.96357885813036,0.0337550885685994,0.2626093332634997,0.0199930256887132,0.0857176068148984,Professional & Commercial Services,3.42,2.1,1.83,8.01,0.0009955385593293
FICO,2018-01-01,0.8017526615586846,3.758827923272047,0.1134709448568576,0.1999438243056732,0.1090259466460615,0.2250000504366807,Software & IT Services,1.94,0.0,0.79,7.59,0.0029635654986787
FICO,2019-01-01,0.9284433650891964,3.9468987151746058,0.1340292776577873,0.2185602237081312,0.1107371723408887,0.2276421484662244,Software & IT Services,1.92,0.0,0.69,7.79,0.0070626859857919
FICO,2020-01-01,1.288453141171163,3.8514869428117504,0.1471828618388285,0.2286248167333816,0.1434386954400945,0.2861731644235459,Software & IT Services,2.0,0.0,0.79,7.92,0.0037970583940945
FICO,2021-01-01,0.9852773659843316,-15.13149213102342,0.2500892984712101,0.3839537999720478,0.1353640099170915,0.2524646784034007,Software & IT Services,2.01,0.0,0.79,7.96,0.0028927047376374
FICO,2022-01-01,1.462367894671739,-2.798166212979162,0.2590375816381583,0.3938327270615057,0.0702844631928701,0.227029551497985,Software & IT Services,1.97,0.0,0.79,7.75,0.0047399856146134
FICO,2023-01-01,1.5133700311133351,-3.2896858965973346,0.2725704175953369,0.4247147613205185,0.0750206228065485,0.2071846455859682,Software & IT Services,1.97,0.0,0.79,7.75,0.0026225674783473
FIS,2016-01-01,1.3589336718502063,1.6440832910106653,0.0218201375283316,0.1404609890704469,0.0421969603360929,0.118929939453849,Financial Technology (Fintech) & Infrastructure,1.77,0.0,0.69,6.93,0.0082591241514985
FIS,2017-01-01,0.9194714535028672,1.266728280961183,0.0514148250835847,0.1652053530226119,0.0485188968335035,0.1270246607325259,Financial Technology (Fintech) & Infrastructure,1.87,0.0,0.79,7.18,0.0056489243856677
FIS,2018-01-01,1.19456,1.3253766386225787,0.0355910811947833,0.1730974712097827,0.0518895777974608,0.147106583997638,Financial Technology (Fintech) & Infrastructure,1.9,0.0,0.79,7.34,0.005262765995146
FIS,2019-01-01,0.8372182623771913,0.6945567777418311,0.0035558313247261,0.0937772186199554,0.0335371179039301,0.070160116448326,Financial Technology (Fintech) & Infrastructure,4.31,6.15,1.57,7.23,0.0148271346781169
FIS,2020-01-01,0.8007442763530459,0.694222725160143,0.001884497030128,0.0439770554493307,0.0570222675010915,0.1292970455537767,Financial Technology (Fintech) & Infrastructure,4.9,7.04,2.09,7.54,0.0076863664152681
FIS,2021-01-01,0.7402184432462325,0.7447403854245561,0.0050282765190338,0.0760250774663111,0.056781265007486,0.1358795446199045,Financial Technology (Fintech) & Infrastructure,4.62,5.81,2.2,7.48,0.009187229262645
FIS,2022-01-01,0.7900641025641025,1.3089104575640371,-0.2642308543253579,-1.109512665198238,0.0609946476360392,0.1098070918822479,Financial Technology (Fintech) & Infrastructure,4.5,5.37,2.2,7.48,0.0110481314874879
FIS,2023-01-01,0.7527022600720603,1.8852295931724172,-0.1207512929861174,0.1493737908563282,0.0122201855246347,0.1203966005665722,Financial Technology (Fintech) & Infrastructure,,,,,0.0087008469311876
FITB,2016-01-01,,7.759056185312962,0.0103673589961808,,-0.0011751161221167,0.0167851046091547,Banking Services,2.78,0.0,2.63,7.72,0.0037989843307849
FITB,2017-01-01,,7.678242294781812,0.01474052871801,,0.0009697316545847,0.0118752384586035,Banking Services,2.75,0.0,2.64,7.52,0.002754029047914
FITB,2018-01-01,,7.988861538461538,0.0143425367463322,,0.0012864064582226,0.0219998613454116,Banking Services,2.76,0.0,2.64,7.59,0.0022156550956042
FITB,2019-01-01,,6.987973399990567,0.0141584351327574,,0.0040292644736309,0.0123105165827517,Banking Services,2.99,0.08,2.91,7.93,0.0133236292093688
FITB,2020-01-01,,7.856388732638138,0.0064637482900136,,-0.0007214888004009,0.0020433003431202,Banking Services,3.25,0.46,3.07,7.92,0.0019183848454619
