TICKER,Year,Current_Ratio,Debt_to_Equity,Net_Income_to_Assets,Operating_Margin,Cash_Ratio,Operating_Cash_Flow_Ratio,Settore,esg overall,esg environmental,esg social,esg governance,downside risk
DVA,2018,1.7223229822121986,2.7969608421472594,0.00834075866712799,0.13378728051773758,0.02315607499865208,0.1258516156571617,Healthcare Providers & Services,2.68,2.35,0.76,7.77,0.00423888968240786
DVA,2019,1.5556566381321515,3.946652463211699,0.04684666064442875,0.14429644204463127,0.08065175687760937,0.15004261580842318,Healthcare Providers & Services,2.74,2.84,0.76,7.57,0.009494284639320404
DVA,2020,1.2716244578766251,4.864620716795891,0.045539115953388755,0.1467140592820947,0.024486621094803367,0.14043890688840607,Healthcare Providers & Services,3.2,3.87,1.29,7.07,0.001928750585075483
DVA,2021,1.3206918562304542,6.221270529485698,0.057147486246522494,0.1546950170486669,0.03282666603753579,0.13090233909232143,Healthcare Providers & Services,3.57,5.03,1.27,7.86,
DVA,2022,1.204426228945009,6.608887090974469,0.03310442212226047,0.11533800394732285,0.02188458873467265,0.10640834546880555,Healthcare Providers & Services,3.67,5.38,1.35,7.79,
DVA,2023,1.1876047890140617,5.158010461661837,0.04093478598790617,0.13202344254974838,0.02767962466753186,0.14551221365479058,Healthcare Providers & Services,3.67,5.38,1.35,7.79,
DVN,2012,1.4944194569381977,1.0361876116176332,-0.004754650787056271,0.03554086165926232,0.3165820029027576,0.22478229317851958,,,,,,
DVN,2013,1.202854996243426,1.0916630079516074,-0.0005130955990391119,0.05258276917369934,0.27106980069711323,0.2429171507730807,,,,,,
DVN,2014,1.09486099410278,0.9223643749288182,0.03139996445287043,0.26644736842105265,0.060915377016792886,0.246172209417188,,,,,,
DVN,2015,1.2218512898330804,1.6874146874146874,-0.48960449681701207,-1.3764776198698365,0.1245753114382786,0.29029822574556435,Oil & Gas,3.58,3.1,1.5,7.36,0.03069627329884529
DVN,2016,1.4418960244648318,1.4976385542168675,-0.12773511364951953,-0.275871926815323,0.1260780023169005,0.11236967434676277,Oil & Gas,4.11,3.87,1.52,8.12,0.008405397260897545
DVN,2017,1.4452488687782805,1.1441435053885423,0.029364108329751,0.09104595311491863,0.1656441717791411,0.1802689471401128,Oil & Gas,4.08,3.82,1.68,7.83,0.005650655019223003
DVN,2018,1.9932614555256065,1.1299804049640758,0.15613819891648778,0.164708225453097,0.2325626204238921,0.2605009633911368,Oil & Gas,4.76,4.65,2.37,8.02,0.0063885007907873185
DVN,2019,1.998443175921121,1.3170608108108108,-0.02602609900123934,-0.07700964630225081,0.1877645248172374,0.2656149801205592,Oil & Gas,4.43,4.49,1.67,8.04,0.03603067905613695
DVN,2020,2.263888888888889,2.283206359721762,-0.2707828894269572,-0.6244821872410936,0.32453213404903525,0.19643116204845495,Oil & Gas,4.54,5.0,1.63,7.59,0.010574430742138444
DVN,2021,1.3764172335600906,1.2369401000106395,0.13236623067776457,0.25413730951990826,0.1953380354378118,0.42138310682952,Oil & Gas,4.95,5.15,2.26,8.04,0.01128999139343523
DVN,2022,1.2531400966183575,1.0999468838526911,0.25116984950044263,0.4531796129166884,0.11702213279678068,0.6865191146881288,Oil & Gas,4.62,4.89,1.59,8.25,0.01449629175726335
DVN,2023,1.0705323838589351,1.004583776704592,0.15300122498979174,0.33031852143138024,0.07129471196936364,0.5332029658600179,Oil & Gas,4.62,4.89,1.59,8.25,0.011923644784078659
DXCM,2012,3.979487179487179,0.37662337662337664,-0.5141509433962265,-0.5575575575575575,1.6793103448275863,-1.1413793103448275,,,,,,
DXCM,2013,2.9003115264797503,0.45659928656361476,-0.24326530612244898,-0.18062499999999998,1.421875,0.0625,,,,,,
DXCM,2014,3.5935960591133007,0.31669044222539233,-0.12134344528710725,-0.08294753086419754,1.8828828828828827,0.5315315315315315,,,,,,
DXCM,2015,3.4573991031390134,0.32007233273056057,-0.19726027397260273,-0.1420398009950249,1.6271186440677967,0.692090395480226,Healthcare Equipment & Supplies,1.82,0.0,0.44,6.32,
DXCM,2016,2.734375,0.4193093727977449,-0.1628599801390268,-0.11145996860282575,1.0394957983193278,0.47226890756302525,Healthcare Equipment & Supplies,2.08,0.0,0.78,6.35,
DXCM,2017,5.361411087113031,1.1556986170720076,-0.05552483132396859,-0.05915100904662491,1.1318341242005365,0.18980812873942646,Healthcare Equipment & Supplies,2.12,0.0,0.78,6.53,
DXCM,2018,7.6416366906474815,1.8885873661993067,-0.06633611691022964,-0.18059325319891434,1.1060908437774406,0.0983475692504191,Healthcare Equipment & Supplies,2.07,0.0,0.78,6.3,
DXCM,2019,5.467518045530261,1.713573532744165,0.04221294363256785,0.09640921409214093,1.013819095477387,0.20794763290134885,Healthcare Equipment & Supplies,2.18,0.0,0.78,6.79,
DXCM,2020,5.576941866145579,1.349028196003285,0.11504486656566834,0.1554471375927752,1.0989042207792208,0.19301948051948054,Healthcare Equipment & Supplies,2.45,0.0,1.14,6.82,0.013760974791584763
DXCM,2021,5.111542730299668,1.160159893404397,0.031807714450201495,0.10855625893404125,1.0455954978752728,0.16940392787412428,Healthcare Equipment & Supplies,4.07,0.0,3.81,6.65,0.01091844356145026
DXCM,2022,1.9946718860436037,1.5291772211276855,0.06328245265871618,0.13444222970650901,0.7534586950519954,0.20537439798766832,Healthcare Equipment & Supplies,4.16,0.0,3.78,7.04,0.012730154947875338
DXCM,2023,2.844408740359897,2.028376679880112,0.08643946045175194,0.16500565938768186,0.6492290092709551,0.17838842679758815,Healthcare Equipment & Supplies,4.16,0.0,3.78,7.04,0.011135934416463187
EA,2013,1.2128325508607198,1.2364358182620203,0.01932938856015779,0.03186726362918093,0.5993578308954691,0.11559043881555477,,,,,,
EA,2014,1.3129707112970712,1.3600330305532617,0.0013995801259622112,0.009230769230769232,0.7179720704310868,0.2161505768063145,,,,,,
EA,2015,1.3542045868219876,1.0042386697098142,0.142345859768993,0.20996677740863787,0.9808441558441559,0.3464285714285714,Software & IT Services,1.63,0.0,0.34,6.9,0.0024933954635786852
EA,2016,1.8006617038875103,1.0747498528546204,0.16397163120567376,0.20427661510464057,1.0498357064622126,0.33488499452354875,Software & IT Services,1.63,0.0,0.34,6.89,0.0036575828719930363
EA,2017,2.1527950310559008,0.9009852216748768,0.12529152630215082,0.25263157894736843,1.238928376161837,0.37807545106615636,Software & IT Services,1.85,0.0,0.59,7.2,0.0024878768612909647
EA,2018,2.4102769971898836,0.8681175190424374,0.12150512581547064,0.2784466019417476,1.3364251692153422,0.4241664577588368,Software & IT Services,1.82,0.0,0.59,6.99,0.0025843189641393182
EA,2019,2.8172185430463577,0.680172575501782,0.11376576978899185,0.2012121212121212,1.5016547159404303,0.4266409266409266,Software & IT Services,1.86,0.0,0.59,7.24,0.007577425706288783
EA,2020,2.4463213213213213,0.48934459187776436,0.273488120950324,0.26097164529528627,1.5708025198575732,0.49219391947411667,Software & IT Services,3.31,6.13,1.08,6.47,0.0019197654036423432
EA,2021,2.433535762483131,0.6948979591836735,0.06298916315472607,0.18582341446082787,1.1685022026431717,0.35499265785609396,Software & IT Services,2.89,3.59,1.1,6.45,0.0021882147861206265
EA,2022,1.1816111585539426,0.8098360655737705,0.05717391304347826,0.16149334859104564,0.49587044534412955,0.3075303643724696,Software & IT Services,3.39,4.68,1.14,7.76,0.002727537219713623
EA,2023,1.2082191780821918,0.8454682572329631,0.05958837952299576,0.1793697818475626,0.44875121634771326,0.25137852740836847,Software & IT Services,3.39,4.68,1.14,7.76,0.001522069832926482
EA,2024,1.3744336569579287,0.7862371888726208,0.09485842026825633,0.2007405448294102,0.5522261723379042,0.39190790587438634,,,,,,
EBAY,2012,1.9588062980593188,0.7768511861969806,0.0703727679775584,0.20523024445707788,0.5804182861373312,0.23678203467209574,,,,,,
EBAY,2013,1.8421552338001423,0.754472026049816,0.06883918241419205,0.29720237374349034,0.5058572949946751,0.2799730956784934,,,,,,
EBAY,2014,1.5133763048314415,1.2672561036873304,0.001019232473632899,0.19629091721595351,0.40030127646079444,0.22504558788551496,,,,,,
EBAY,2015,3.4927087936367656,1.7045316301703164,0.09699184706213101,0.25570297951582865,0.5469711838701043,0.359800160585244,Software & IT Services,2.51,1.23,1.44,7.38,0.004627343575420339
EBAY,2016,2.306992461658435,1.2627384002277255,0.3046924141401434,0.2589375208820581,0.5371956717763751,0.21235347159603246,Software & IT Services,3.06,1.79,2.0,7.66,0.00328028739973123
EBAY,2017,2.1758921045237427,2.2284755870294446,-0.03913645809281921,0.22806487357711291,0.6304844734347996,0.1753916485476947,Software & IT Services,3.53,1.82,2.93,7.8,0.0020029877132482854
EBAY,2018,1.5999101930848676,2.6330202197102373,0.11087251851527236,0.20677461380978968,0.5169911718466562,0.16072076430039908,Software & IT Services,3.89,2.74,2.91,7.8,0.0023154190489247245
EBAY,2019,1.1574028529267093,5.332404181184669,0.09827225707054034,0.2149074074074074,0.1845922634605332,0.2034762153685311,Software & IT Services,5.63,3.86,5.95,7.81,0.0054350717894161675
EBAY,2020,1.7966016991504248,4.422634091547319,0.2934748834800621,0.2639470353422257,0.2610959425995301,0.15359705378119246,Software & IT Services,6.05,4.94,5.92,7.95,0.0010504667821268135
EBAY,2021,1.9712245781047166,1.7230517488238903,0.5110793960790205,0.28051823416506716,0.5055199430199431,0.15770417853751187,Software & IT Services,6.77,6.04,6.62,8.06,0.0013426584447803313
EBAY,2022,2.175134628892531,3.0461866873665824,-0.060863309352517984,0.23991832567636548,0.3737019812703064,0.14359431738548767,Software & IT Services,6.84,6.22,6.64,8.06,0.0016544478575416248
EBAY,2023,2.4371681415929203,2.3802376485303314,0.12798334875115633,0.1919501582278481,0.3367708880714661,0.15935365212821861,Software & IT Services,,,,,0.0005613240931981011
ECL,2012,1.6025158056802176,1.852599795457866,0.04004029068477092,0.1089055386148817,0.1014528311806663,0.10541350484569145,,,,,,
ECL,2013,1.346748072347866,1.6502145922746783,0.04928576884882744,0.11775091674589162,0.027741655830082357,0.12756908833656386,,,,,,
ECL,2014,1.1104500068390097,1.6370138578453286,0.06178756543225097,0.1368999684884983,0.01734438872614733,0.15024080234347847,,,,,,
ECL,2015,0.9334858534128118,1.6705776173285198,0.05375582699002773,0.11526677543908867,0.007957946369615738,0.17149031411592192,Chemicals,4.22,4.13,2.3,6.77,0.003589727887359312
ECL,2016,1.4173014506193282,1.6295313374169762,0.06708055558586376,0.14559637491636762,0.02882219855096705,0.17075876154340497,Chemicals,4.45,4.25,2.82,6.79,0.0027361660992071463
ECL,2017,1.3393554402937233,1.5963296786192727,0.07556205666653308,0.1459572346314215,0.01722382003796736,0.1703887173386998,Chemicals,4.09,3.77,2.45,6.7,0.0019047432131593246
ECL,2018,1.2691827653570653,1.492611999602662,0.07118981792821738,0.132736123041682,0.009541714846642098,0.18947832525018923,Chemicals,4.31,4.06,2.41,7.17,0.0014867340402417344
ECL,2019,1.3299179199030462,1.3916546333860507,0.0746989568309127,0.13509724076397228,0.015350028410728552,0.19934449449490665,Chemicals,5.08,4.73,3.98,6.96,0.0023897717507488482
ECL,2020,1.7452424800491098,1.9228412480851407,-0.06648460774577954,0.1183779749283303,0.10568157994045872,0.15599815505891232,Chemicals,5.8,6.03,4.62,6.67,0.0007838182037331023
ECL,2021,1.319120792525048,1.9237705257062496,0.053281084955485135,0.12554680321367145,0.02579318154128414,0.14777149491518138,Chemicals,6.05,6.14,5.01,7.0,0.0013719967038374483
ECL,2022,1.3049116473494204,1.9570853883669026,0.05086119743015147,0.11012982985381807,0.042138015022139,0.12589312740660438,Chemicals,6.13,6.05,5.03,7.48,0.002114645370884429
ECL,2023,1.2987482166689677,1.7063997423255122,0.0628152664487838,0.130043994203731,0.06675426878847718,0.1750929260076664,Chemicals,6.13,6.05,5.03,7.48,0.0007385851967496766
ED,2012,0.8747782002534854,1.3377102995486254,0.027615326749011137,0.1919100754840827,0.013428766189502386,0.08858214042263123,,,,,,
ED,2013,0.8226215644820296,1.2492632504948318,0.026127389475238023,0.18164157357940747,0.02373072318850785,0.08985282726568551,,,,,,
ED,2014,1.019307061623909,1.3100016518004625,0.02464566218290151,0.170988466599582,0.022034486019607225,0.08924124452290136,,,,,,
ED,2015,0.8127118644067797,1.2996529578363716,0.02613820603829806,0.19332483670543252,0.028973941867959853,0.1005800926920598,Electrical Utilities & IPPs,4.02,1.77,4.26,7.84,0.0082017917065158
ED,2016,0.8862867551392142,1.168921943325414,0.025800435188063412,0.21325051759834368,0.02285781613596866,0.10188812630710772,Electrical Utilities & IPPs,4.05,1.78,4.42,7.8,0.007332268823708719
ED,2017,0.7215422276621787,1.0838970685767344,0.03169753278875933,0.2169035153328347,0.02438352811601297,0.10301046319525178,Electrical Utilities & IPPs,4.09,1.8,4.37,7.94,0.005624749586756093
ED,2018,0.6225229579507008,1.0800081551814529,0.025630563798219586,0.2159358028694172,0.02413635015236914,0.07267873034707802,Electrical Utilities & IPPs,4.06,1.81,4.26,7.92,0.005386130376818667
ED,2019,0.679497375536822,1.0616777629826897,0.023123676371838358,0.21282010497852713,0.024607434906938244,0.07861335473837355,Electrical Utilities & IPPs,4.45,2.36,5.27,7.35,0.011845863912768748
ED,2020,0.7208322001631765,1.0899460373511054,0.017505366086334368,0.21672382818879635,0.029021218343600275,0.050148300250969655,Electrical Utilities & IPPs,4.62,2.47,6.23,7.02,0.007569643346715476
ED,2021,1.0228487193661322,0.9798666941524085,0.021325812789150137,0.20663936823632642,0.02318840579710145,0.06388499298737728,Electrical Utilities & IPPs,4.94,2.99,5.79,7.47,0.008307613593376272
ED,2022,1.144318983768525,1.1604759840053958,0.024035329037862884,0.16745373324824506,0.026610760544669546,0.0816796745267353,Electrical Utilities & IPPs,4.51,2.47,5.13,7.47,0.010282931132955798
ED,2023,1.011606313834726,1.0381018039756407,0.03797621021844989,0.21796358180454203,0.026321032475151086,0.04772762490868439,Electrical Utilities & IPPs,,,,,0.00902247101808475
EFX,2012,0.8193348801237433,1.3025214373213556,0.060317882556360974,0.22633649618143947,0.05752576511618794,0.1944825424193738,,,,,,
EFX,2013,0.9787169811320754,0.93929944468176,0.07749069362761295,0.2652892920699683,0.10728091318386465,0.2575378598390104,,,,,,
EFX,2014,0.7351476126837565,1.091739013693726,0.07860168584998502,0.2619438515843047,0.052590588621085434,0.2525823905558289,,,,,,
EFX,2015,0.9301093077177874,0.9183968686181074,0.09516522510534488,0.2605120889022376,0.043222459001204486,0.3437876401371259,Professional & Commercial Services,1.66,0.0,0.69,6.28,
EFX,2016,0.5342172118132741,1.448829603498328,0.07334933973589436,0.26007186238036184,0.03279478529941411,0.2018413777360692,Professional & Commercial Services,1.69,0.0,0.69,6.45,0.003970553949220816
EFX,2017,0.5965939647445473,1.2332201296696512,0.08119280006635883,0.2452560823270478,0.08421790506709392,0.20428600040056077,Professional & Commercial Services,1.9,0.0,1.05,6.69,0.004243654954018079
EFX,2018,1.091315916787615,1.2667553949995247,0.041911312419616396,0.13129744145833944,0.05593495934959349,0.16815509693558475,Professional & Commercial Services,1.93,0.0,0.79,7.55,0.003290374844374649
EFX,2019,0.8898535795747187,2.0153646726905334,-0.05042356808698951,-0.09562093739308929,0.07591608179943625,0.05936323565577647,Professional & Commercial Services,2.63,1.59,0.79,7.76,0.004538964857606249
EFX,2020,0.998066932463453,1.9940504002741175,0.0541105724213987,0.16392489400363416,0.2631570725611185,0.1478091072404905,Professional & Commercial Services,3.0,1.67,1.4,7.8,0.0021262294765406805
EFX,2021,0.48919827172347574,2.065894701766078,0.06740392540463187,0.23111761002457404,0.03020283075930481,0.17941583666008037,Professional & Commercial Services,3.08,1.93,1.32,7.93,0.00283461805687775
EFX,2022,0.6800813815005955,1.9063750534819923,0.060288017734826255,0.2061614150169849,0.03765215324901645,0.09995247273783434,Professional & Commercial Services,2.75,1.72,1.18,7.06,0.004049598339983952
EFX,2023,0.6717682020802377,1.6197333333333332,0.044405537459283384,0.17731520170173973,0.028554494567006917,0.14709252551860388,Professional & Commercial Services,2.75,1.72,1.18,7.06,0.0019128684842297315
EG,2012,,1.9372546119257734,,,,0.050896320577962714,,,,,,
EG,2013,,1.8050136696020507,,,,0.08616256754269565,,,,,,
EG,2014,,1.6443149162063402,,,,0.10149135367433305,,,,,,
EG,2015,,1.5612710906268477,,,,0.10017679717571662,Insurance,1.77,0.0,1.38,5.91,
EG,2016,,1.640304450704337,,,,0.10365346560665216,Insurance,2.09,0.0,2.44,6.33,
EG,2017,,1.8188717913423835,,,,0.07637959712426819,Insurance,2.15,0.0,2.69,6.35,
EG,2018,,2.1369703752775244,,,,0.036119713241913425,Insurance,2.12,0.0,2.69,6.22,
EG,2019,,1.9918181743526857,,,,0.1018079914349447,Insurance,3.17,0.21,7.0,6.68,0.007674553698121523
EG,2020,,2.37114576170532,,,,0.12460135491955424,Insurance,3.19,0.21,7.28,6.59,0.00689168295462375
EG,2021,,2.7657790927021697,,,,0.13667320377963987,Insurance,3.32,0.35,7.44,6.54,0.009251166897897617
EG,2022,,3.734747067882952,,,,0.11720856463124504,Insurance,3.36,0.35,7.69,6.54,0.02225250586707844
EG,2023,,2.741781548250265,,,,0.12578390474348702,Insurance,,,,,0.007998925625160204
EIX,2012,0.7136752136752137,1.6258446773087847,-0.004122178672793621,0.19263193390659247,0.005120019275366683,0.10041261331807366,,,,,,
EIX,2013,0.6785494775660725,1.6246049451570923,0.019615829867512757,0.13631666799141562,0.004176798741238735,0.09163209841224432,,,,,,
EIX,2014,0.733528016061325,1.5879615795090716,0.03212051169648906,0.18429881458286737,0.0035485778805312116,0.08731652239367708,,,,,,
EIX,2015,0.5386645017251878,1.5150619715997702,0.020274299344066785,0.17424505380076363,0.004361252573409903,0.12214216058077798,Electrical Utilities & IPPs,4.41,3.76,3.17,7.13,
EIX,2016,0.3591001353179973,1.5236590470718594,0.025546094039244724,0.17625747746229675,0.0025857192878498128,0.08769897917957281,Electrical Utilities & IPPs,4.61,3.84,3.4,7.53,
EIX,2017,0.5275891341256367,1.515845967015317,0.010745530620007607,0.12118506493506494,0.028194857216694662,0.09269931515699703,Electrical Utilities & IPPs,5.21,4.38,4.65,7.37,0.0022393271923344562
EIX,2018,0.622613531047266,1.6128477306002929,-0.007458344353345676,-0.04361223038634748,0.0032680480221501033,0.07210130948868665,Electrical Utilities & IPPs,5.78,5.21,4.33,8.53,0.002839120017967647
EIX,2019,0.6445772225239906,1.4389662378947987,0.01994346245845112,0.14375961772090387,0.0013909912858487093,-0.006279916540522849,Electrical Utilities & IPPs,6.13,5.52,4.81,8.79,0.0018518931369253604
EIX,2020,0.4924588887807726,1.4654907554726504,0.010652712910107824,0.08963028428339961,0.001628512064092245,0.023641502723546037,Electrical Utilities & IPPs,6.32,5.6,5.37,8.71,0.0056789785285101795
EIX,2021,0.6378208851202231,1.315107714331894,0.010154525386313467,0.09909426366990942,0.006847390968466887,0.00019313154013624552,Electrical Utilities & IPPs,6.85,6.69,5.37,8.8,0.007522848534327991
EIX,2022,0.6832898424664153,1.3305850537563486,0.007842031752540331,0.08612078977932637,0.015102695021398238,0.0531403360927973,Electrical Utilities & IPPs,6.51,6.64,4.5,8.6,0.0016958190379405271
EIX,2023,0.7921609676668993,1.2928020096837585,0.014640769099048411,0.16079079446688702,0.005406337167392735,0.053295515090732444,Electrical Utilities & IPPs,6.51,6.64,4.5,8.6,
EL,2012,1.8134819832533633,1.3996360327570518,0.12997118155619597,0.1350374732334047,0.35046157846833964,0.29299180860746327,,,,,,
EL,2013,2.221234363692753,1.163966201278052,0.1427251861389464,0.14987673964072795,0.3891707647074129,0.31907475346707254,,,,,,
EL,2014,2.3460883940292705,1.0335969400940714,0.15302206181374542,0.16661804390635257,0.40733610041506224,0.38385757863679554,,,,,,
EL,2015,2.092386214646938,1.2546588950004103,0.1321608894067385,0.1490018923231049,0.3326353900848437,0.4238478483718293,Personal & Household Products & Services,3.05,2.43,1.31,6.12,0.008388049122592663
EL,2016,1.5762357769072937,1.5710980403088672,0.12084611798380189,0.14298145139092372,0.24545777146912706,0.31737047551454933,Personal & Household Products & Services,3.21,2.87,1.49,5.82,0.007785452752185545
EL,2017,1.7584130357775416,1.627896410722399,0.10797026279391425,0.14309878213802435,0.24295283282165783,0.2511861568518002,Personal & Household Products & Services,0.3,3.14,1.52,5.74,0.005529059123356379
EL,2018,1.8634441087613294,1.6681528662420382,0.08816742261478476,0.14996711247533437,0.3455517373043146,0.32747868143057146,Personal & Household Products & Services,3.84,4.97,1.5,5.63,0.005538363548898371
EL,2019,1.5661237785016286,1.9825436408977557,0.1356795378534509,0.15562134158648994,0.3415666094911378,0.2878216123499142,Personal & Household Products & Services,4.42,5.54,2.39,5.68,0.021518125947433627
EL,2020,1.7169337709982622,3.487884906612822,0.03846802766998481,0.042395410661816145,0.363412692669513,0.1649902308415949,Personal & Household Products & Services,4.67,6.67,2.17,5.74,0.007552251360806032
EL,2021,1.8437146092865233,2.1622049510650547,0.1306267352419098,0.1614554424915202,0.33002729148638754,0.24169606603208413,Personal & Household Products & Services,4.59,6.58,2.17,5.57,0.008196404782567402
EL,2022,1.5989681857265692,2.2509328358208953,0.11429937828790053,0.17872244460731804,0.273311230832988,0.2099737532808399,Personal & Household Products & Services,4.72,7.03,2.17,5.56,0.010023714976199739
EL,2023,1.4645833333333333,2.648901355773726,0.042963912022207985,0.09484600879949717,0.23702788563360394,0.10183551006000706,Personal & Household Products & Services,4.72,7.02,2.17,5.56,0.008331029670189883
ELV,2012,1.7849705434775747,1.4768366613871533,0.04504252367043562,0.07093144411837626,0.5867173787504232,0.0780765062143164,,,,,,
ELV,2013,1.819148090389261,1.405573142958668,0.04179137046890868,0.06460115313945385,0.5852487697253319,0.08768633669737685,,,,,,
ELV,2014,1.7185630339031854,1.5592442467001768,0.04140336743736405,0.06835819319626228,0.5697908430013462,0.0891026268257272,,,,,,
ELV,2015,1.6164430198087218,1.678247360495745,0.04147911947606687,0.06663634698350736,0.5299311935501388,0.10642891680909766,Healthcare Providers & Services,2.53,0.0,1.32,6.62,0.004182126776572062
ELV,2016,1.6114518371027124,1.5929108699462955,0.03794840749749167,0.062199073801303274,0.568313295500304,0.08014716364827788,Healthcare Providers & Services,2.81,0.0,1.69,6.79,0.003076183976458449
ELV,2017,1.552611748587087,1.661595523508748,0.054479727814006236,0.055364282541092845,0.5586789320822669,0.09503350583939452,Healthcare Providers & Services,3.13,1.18,1.9,6.67,0.002148709179029208
ELV,2018,1.5625312997951286,1.5076556532707333,0.05239552332648698,0.06331903805439444,0.514524750174297,0.0889379502672554,Healthcare Providers & Services,3.36,1.31,1.85,7.66,0.001905506609871878
ELV,2019,1.6527501376127365,1.441156076651538,0.06206344492789175,0.0646080623338739,0.5606342263531985,0.13255330781848004,Healthcare Providers & Services,4.09,7.51,1.92,7.7,0.0046327319836665295
ELV,2020,1.5533561946151495,1.6089641254254645,0.052785314321999656,0.05791559651095046,0.5753519544705706,0.20008986071589038,Healthcare Providers & Services,6.17,8.31,4.96,7.68,0.0011144455340305931
ELV,2021,1.4654436004013187,1.6976306465899025,0.06263082290170326,0.06307027604065234,0.5385117067762343,0.13637252983760517,Healthcare Providers & Services,6.41,9.44,5.07,7.89,0.001318707310056019
ELV,2022,1.4010731559854896,1.8238720668242019,0.0586249172926478,0.055046457422012196,0.5166169513995601,0.1265328874024526,Healthcare Providers & Services,6.31,9.39,4.89,7.94,0.0017610763257653215
ELV,2023,1.4364097532961642,1.764319248826291,0.054962911280846065,0.05103887008287615,0.5231218445694231,0.11594724048156725,Healthcare Providers & Services,6.3,9.39,4.87,7.94,0.0006357831538091698
EMN,2012,1.901759530791789,2.837186261558785,0.037610809880368364,0.09874105159219945,0.028983820277034104,0.1313001978815039,,,,,,
EMN,2013,1.9319727891156462,2.056774193548387,0.09835373575348248,0.19914438502673798,0.02973651191969887,0.1627352572145546,,,,,,
EMN,2014,1.5692383778437191,3.4768802228412254,0.046727227476356395,0.12196914033798678,0.017144688351225765,0.11280243550713026,,,,,,
EMN,2015,1.399805447470817,2.882367570256155,0.05432067132150407,0.14344941956882257,0.02528041415012942,0.13908541846419328,Chemicals,4.48,2.68,5.03,7.59,0.009682437943370436
EMN,2016,1.596657381615599,2.3543836805555554,0.055250048521705376,0.15353019538188278,0.016683565305558114,0.12766153562540325,Chemicals,4.58,2.44,6.16,7.39,0.008119239302298617
EMN,2017,1.5857719475277496,1.9195255474452555,0.08650540658791174,0.16043564771180227,0.018157619545584182,0.1575244795132617,Chemicals,4.73,2.76,6.1,7.3,0.005717168205012271
EMN,2018,1.8179362506753107,1.721163661109221,0.06752110034385746,0.15289134075460545,0.022338637936147078,0.1525155678560838,Chemicals,4.91,3.09,6.22,7.16,0.005734005158647179
EMN,2019,1.8563443264393515,1.6538461538461537,0.04741379310344827,0.12078076135015636,0.02044907778668805,0.1507618283881315,Chemicals,4.96,3.13,6.03,7.49,0.01688115121969122
EMN,2020,1.737487733071639,1.6331041257367387,0.029720823229496984,0.0874542664935678,0.05654135338345865,0.14586466165413534,Chemicals,4.86,3.27,5.22,7.63,0.00873119732144633
EMN,2021,1.5637832379670145,1.6812370421561853,0.055222630324118824,0.12227949599083619,0.04716884184564793,0.16637550097626144,Chemicals,4.06,3.27,2.81,7.13,0.008582855179654347
EMN,2022,1.162103968009843,1.8011841100076393,0.05406695302379491,0.10954631379962193,0.05227441416604814,0.10338246209309723,Chemicals,4.31,3.67,2.98,7.13,0.010006505907940864
EMN,2023,1.3513198757763976,1.6461121157323688,0.06109478575821773,0.14136807817589578,0.06019993408766341,0.15093925079644074,Chemicals,,,,,0.008856106567653222
ENPH,2012,2.806025697828977,1.1585208719442237,-0.31251686550931795,-0.14381247750117687,0.6900786153939911,-0.6801907489792188,,,,,,
ENPH,2013,2.7126929417053796,1.9017808287320297,-0.22210698643169993,-0.09516160896042879,0.4994572538351883,-0.011404208571465938,,,,,,
ENPH,2014,1.9571423704561712,2.24141896899839,-0.05290685449957947,-0.012878594026239882,0.3993918662105663,0.23015963511972637,,,,,,
ENPH,2015,1.671535251482539,2.9935342227798016,-0.1334034121115461,-0.054049136596603486,0.22930552309415778,-0.17053651302799025,Renewable Energy,2.98,0.0,6.12,6.0,
ENPH,2016,1.4239597931667713,124.82769230769232,-0.41241991490194163,-0.19436376092327437,0.10946782025684634,-0.20306761320219874,Renewable Energy,2.99,0.0,6.12,6.06,
ENPH,2017,1.421894245757077,-19.53462634231865,-0.26717588842840845,-0.1376054457902057,0.16347960711941797,-0.15954182630011277,Renewable Energy,3.11,0.13,6.12,6.13,
ENPH,2018,1.5106040323183452,42.7161779835391,-0.034203396511706584,0.00504809288996992,0.31983586272921866,0.048566809468902135,Renewable Energy,3.07,0.13,6.12,5.97,
ENPH,2019,2.5069213440301836,1.6201012446181655,0.2259433585288192,0.16454199922156926,0.5700742158358861,0.3153368056579088,Renewable Energy,3.04,0.13,6.12,5.85,0.030838116543735333
ENPH,2020,1.7471701716902945,1.4795854485498758,0.11165300949419299,0.2407450689221035,0.9487089255965223,0.3020964685543681,Renewable Energy,3.79,0.97,6.12,6.62,0.03770855688639437
ENPH,2021,3.325316737760234,3.833590597162039,0.06995242529058472,0.15616812428502896,0.6164928736368223,0.21346829277758375,Renewable Energy,5.34,4.1,6.7,5.78,0.03147353070837236
ENPH,2022,3.547796289361489,2.7359264413928264,0.12883460645596378,0.19231628935844516,0.7140558735595188,0.3297537042210433,Renewable Energy,5.28,4.11,6.35,5.91,0.04498127805199483
ENPH,2023,4.589205726745661,2.4393345424674466,0.1297471011039866,0.19457993893798897,0.706444309965708,0.29039905175819836,Renewable Energy,5.28,4.11,6.35,5.91,0.026115918857996693
EOG,2012,1.2277061535715093,1.0577390761326284,0.020861389454086023,0.12532462896491964,0.062371662477171984,0.37267622529020095,,,,,,
